time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,-1.2785020331283063,-0.39673636793238615,17.43589757048477,0.038079560785256206,6.244593295050915,0.0,-0.9051991825116769,-0.12650799934312296,5.113862210053982,0.058480199499877594,-0.12204852171201037,0.0,462.2782446173279,461.2269987134715,460.5337603307239,461.45423729248785
2.580000000000002,-1.3320292158255211,-0.4035225566477932,17.745938117749265,0.04137658594793692,6.2376051889108055,0.0,-0.8783294772168581,-0.09936457290066818,5.220337104595864,0.046746591988891896,-0.1071639267812317,0.0,461.3979027850325,462.55996760057235,464.20912468631326,463.2892074832395
2.640000000000002,-1.383937904856185,-0.40873497477345977,18.059470079935302,0.0443532707008254,6.23136188407881,0.0,-0.8514020836264444,-0.07412650806721255,5.230671169586506,0.05479885926441374,-0.09847184063721418,0.0,434.7439171236451,435.46199446622023,432.1410161779716,432.8209474631473
2.700000000000002,-1.4340267559430904,-0.4122985750003589,18.375385468056805,0.04747319101159686,6.225130940752024,0.0,-0.8176541068437075,-0.04436088719148213,5.299506653996639,0.04571249822609015,-0.1176614036319608,0.0,453.1609907525131,451.60616558502653,452.9014775434987,452.1716468057258
2.760000000000002,-1.4818709105042638,-0.41394099942223805,18.69698253570666,0.050755086926959514,6.218052829590967,0.0,-0.7764418629525235,-0.01009220924673099,5.419806151392162,0.068381671542229,-0.11858933636658421,0.0,469.43797103752496,469.35426639447536,467.4161739392534,469.1814948536715
2.820000000000002,-1.5272682600841239,-0.41358963008148014,19.023136077043937,0.05478078392114316,6.2104552835159215,0.0,-0.7361437032059327,0.02217039267109179,5.451789851506383,0.06439007345244353,-0.1519487694870887,0.0,444.83324038030025,442.0770026256682,442.37762027354887,442.05214861254683
2.880000000000002,-1.570327850219648,-0.41139853612593325,19.348133688163248,0.058854773096790325,6.201299553141027,0.0,-0.6984488917349543,0.051190015096170945,5.381753730917999,0.07412606545307815,-0.15391967928251268,0.0,409.6814648046417,409.4820146230358,409.1346027874221,410.0045469336038
2.940000000000002,-1.6103585956891098,-0.40695703864561766,19.676358458170267,0.06337164612980395,6.191996423222635,0.0,-0.634926683981858,0.0973153325379541,5.558151598191589,0.07749562415141294,-0.1574160174748869,0.0,486.17244142247824,485.88988409689256,486.79266861847964,487.04868549836556
3.000000000000002,-1.6466670807994146,-0.39985308822739446,20.011888469051772,0.06852441922609032,6.182536262804197,0.0,-0.5744637931160486,0.1399388940512113,5.625762071283782,0.0988411200892245,-0.15818018481030652,0.0,455.498135554107,455.41410589313676,455.2365094325874,456.9472949131519
3.0600000000000023,-1.6788807726710682,-0.38989726700267796,20.354168630196924,0.07392476750500077,6.173044295396579,0.0,-0.49835146995217805,0.19250191828248406,5.782671083777989,0.0593686944793751,-0.15823797848729332,0.0,482.8874851600561,482.8615760312452,485.6197611134316,482.6548896153554
